movie_id,name,year,rank
8430,"Agnostos den eihe afissi to onoma tou, O",1989,
8431,"Agnostos ekeinis tis nyktas, O",1972,
8432,Agnostos stratiotis,1976,
8433,"Agnostos, I",1954,
8434,Agnoula,1939,
8436,Agnus Gay,1997,
8437,Agny,2003,
8439,Agns de rien,1950,
8440,Agogo w,2002,
8441,Agonas,1975,
8442,Agonas horis telos,1978,
8443,"Agonas ton tyflon, O",1977,
8444,Agonia,1969,
8445,Agonia,1978,
8446,Agonia en tres tiempos,1973,
8447,Agonia gia ton erota,1969,
8448,"Agonie de Byzance, L'",1913,
8449,"Agonie de Jrusalem, L'",1927,
8450,"Agonie des aigles, L'",1922,
8451,"Agonie des aigles, L'",1933,
8452,"Agonie des aigles, L'",1952,
8453,"Agonies of Agnes, The",1918,
8454,Agonija,1998,
8455,Agoniya,1981,6.6
8456,Agonizando en el crimen,1968,
8458,"Agony and the Ecstasy, The",1965,6.5
8459,Agony of a Mother,2002,
8460,"Agony of Christ, The",1991,
8461,"Agony of d'Feet, The",1993,
8462,"Agony of Fear, The",1915,
8463,"Agony of Jimmy Quinlan, The",1978,
8465,"Agony of Love, The",1966,
8466,Agona,1985,
8467,"Agona de Arauco, La",1917,
8468,"Agona de ser madre, La",1969,
8469,"Agona del difunto, La",1981,
8470,"Agona, La",2003,
8471,Agootha Chhaap,1988,
8472,Agora meyhanesi,1968,
8473,Agora  Que So Elas,1954,
8474,"Agori pou agapo, To",1960,
8475,Agoria stin porneia,1985,1.4
8476,"Agorokoritso, To",1959,
8477,Agostinho Neto,2000,
8478,Agostino,1962,5.9
8479,Agostino d'Ippona,1972,8.1
8480,Agosto,1987,6.6
8481,Agosto,1994,
8482,Agosto e Setembro no Algarve,1978,
8483,"Agosto, donne mie non vi conosco",1959,
8484,Agouri sarka,1974,
8485,Agoust Family of Jugglers,1898,
8486,Agowa gongpo,1978,3.1
8487,Agra Fort - Erbe der Menschheit,1995,
8488,Agra Road,1957,
8489,"Agrafos nomos, O",1987,
8490,Agraharathil Kazhuthai,1978,
8491,Agrajan,1995,
8492,Agreement,1980,
8493,"Agreement, The",1995,
8494,"Agression, L'",1973,
8495,"Agression, L'",1975,5.9
8496,Agressiva: nos amis les bruits,1988,
8497,Agri dagi efsanesi,1975,
8498,Agri daginin gazabi,1973,
8499,Agri'ya dns,1994,
8500,Agria niata,1982,2.7
8501,Agria oikogeneia,1979,
8502,Agria pathi,1967,
8503,Agria triadafylla,1993,
8504,"Agricultor, El",2001,
8505,Agricultura,1964,
8506,Agricultura em Marcha,1960,
8507,"Agricultura progresa, La",1965,
8508,Agriculture belge,1925,
8509,Agriculture Canada,1970,
8510,Agries kalogries,1986,
8511,Agries kotes,1981,
8513,Agries plakes sta thrania No 2,1987,
8514,"Agrimi, To",1960,
8515,Agrippina,1910,
8516,Agrippina,1985,
8517,Agrippina,2004,
8518,Agro & York: Moon Monkeys,1998,
8519,Agroindustrijska proizvodnja hrane u Jugoslaviji,1977,
8520,Agrokombinat 13 Jul,1984,
8521,"Agronomist, The",2003,6.9
8522,Agronomy,1956,
8523,Agter elke man,1990,
8524,Agua,1989,
8525,Agua bendita,1995,
8526,Agua de fuego,2001,
8527,Agua de vertiente,1924,
8528,Agua Dulce,2001,
8529,"Agua en el suelo, El",1934,
8530,"Agua en la boca, El",2003,
8531,"Agua en la vida, El",1974,
8532,Agua en Monegros,1959,
8533,"Agua hilvanada, El",1998,
8534,"Agua que has de beber, El",1967,
8535,Agua que no has de beber,1983,
8536,Agua roja,1990,
8537,Agua sangrienta,1954,
8538,Aguas argentinas,2003,
8539,"Aguas bajan negras, Las",1948,3.8
8540,"Aguas bajan turbias, Las",1952,8.4
8541,Aguas blancas,1997,
8542,Aguas turbulentas,2002,
8543,Aguas!,2003,
8544,"Aguasangre, crnica de un indulto",1987,
8545,Aguazet seif,1967,
8546,"Agueda Martinez: Our People, Our Country",1977,
8547,Aguila,1980,
8548,Aguila at Guerero,1991,
8549,Aguilas de acero,1971,
8550,Aguiluchos de la FAI por tierras de Aragn. Estampas de la revolucin antifascista,1936,
8551,Aguiluchos de la FAI por tierras de Aragn. Reportaje nmero 2,1936,
8552,Aguiluchos de la FAI por tierras de Aragn. Reportaje nmero 3,1936,
8553,Aguiluchos mexicanos,1924,
8554,Aguinaldo's Navy,1900,
8555,"Aguinaldo, El",1997,
8556,"Aguirre, der Zorn Gottes",1972,8
8557,Agujero,2004,
8558,"Agujero en la niebla, Un",1967,
8559,"Agujero en la pared, El",1982,
8560,"Agujero indiscreto, El",1993,
8561,"Agujero negro del sol, El",2002,
8562,"Agujero, El",1997,7.7
8563,Agujetas cantaor,1999,
8564,Agujetas en el alma,1998,3.4
8565,Agulana,1976,
8566,Agulha no Palheiro,1953,
8567,Aguner Poroshmoni,1995,
8568,Agung bah kut teh,1997,
8569,Agur 3 - Posledn bitva,1999,
8570,"Agur, agur",1978,
8571,Agustin Lara y sus interpetres,1988,
8572,Agustin Lara; Solamente una vez,1986,
8573,Agustina de Aragn,1929,
8574,Agustina de Aragn,1950,
8575,Agustos bcegi,1973,
8576,"Agyag potja, Az",1958,
8577,"Agchate, que disparan",1969,
8578,Agta,1999,
8579,Agtese antes de usarla,1983,2.7
8580,Agela,2001,
8581,"Agenta Firme, Isidoro",1951,
8582,Agenta o Rojo,1958,
8583,"Agenta, Corao",1984,
8584,Agita heladita,1995,
8585,Ah Beng Returns,2001,
8586,Ah bu dnya,1965,
8587,Ah Dai,1992,
8588,Ah Fu,2000,5.8
8589,Ah gzel Istanbul,1966,7
8590,Ah haru,1998,7.3
8591,Ah himeyuri no to,1968,
8592,Ah ima,1970,
8593,Ah jonan,1960,
8594,Ah kaiten tokubetsu kogetikai,1968,
8595,Ah Kam,1996,5.5
8596,Ah min hawaa,1962,
8597,Ah Q zheng zhuan,1981,7.4
8598,Ah que viejas canciones tan calientes,1985,
8599,Ah Sing and the Greasers,1910,
8601,Ah Tong,1991,
8602,Ah verda!,1974,
8603,Ah ya liel ya zaman,1977,
8604,Ah Ying,1983,7.8
8605,Ah Yu's Story,1998,
8606,Ah! Afti i gynaika mou,1967,6.6
8607,Ah! Che ragazzi!,1906,
8608,Ah! Gay Vienna!,1927,
8609,Ah! Kai na moun gomenos,1989,
8610,Ah! Kai na'moun adras,1966,6.9
8611,Ah! Les belles bacchantes,1954,5.8
8612,Ah! Nomugi toge,1979,7.1
8613,Ah! Nomugi toge - Shinryokuhen,1982,
8614,Ah! Qu'il fait bon chez nous,1950,
8615,Ah! Quelle gare!,1932,
8616,Ah! Si j'tais riche,2002,6.1
8618,Ah! Silenciosa,1999,
8619,Ah! t'Is zo fijn in Belgi te leven,1950,
8620,Ah!! Hana no oh-endan,1976,
8621,Ah!! Hana no oh-endan: Otoko namida no shineitai,1977,
8622,Ah!! Hana no oh-endan: Yakusha ya noh-,1976,
8623,"Ah, America!",1984,
8624,"Ah, L'Amour",1995,7.6
8625,"Ah, min el rajula?",1950,
8626,"Ah, Pook Is Here",1994,5.9
8627,"Ah, quelle quipe!",1957,
8628,"Ah, Sweet Mouse-Story of Life",1965,5.4
8629,"Ah, Wilderness!",1935,6.7
8630,"Ah, Wilderness!",1938,
8631,"Ah, Wilderness!",1976,
8632,"Ah, yokaren",1968,
8633,"Ah, zachem eta noch...",1997,
8634,Ah-chung,1996,8.3
8635,Ah-So Graham Norton,2001,
8636,Ah-Ying,1991,
8637,"Ah... the Money, the Money, the Money",2001,
8638,Aha Naa Pellanta,1987,8.6
8639,Ahagaaram,1983,
8640,"Ahaireutos, O",1970,
8641,Ahalya,1978,
8642,Aham,1992,
8643,Ahange dehkadeh,1961,
8644,Ahankar,1991,
8645,Ahankar,1995,
8646,Ahankari,1992,
8647,Ahare,1974,
8648,Ahare Hahagim,1994,
8649,"Aharisti, I",1966,
8650,Ahasin Polawatha,1977,
8651,Ahasver,1915,
8652,Ahava Columbianit,2004,8.1
8653,Ahava Ilemeth,1982,
8654,Ahava Mimabat Sheni,1999,
8655,Ahava Rishonah,1982,
8656,Ahava Shkufa,2002,
8657,Ahava Tzeira,1987,4.2
8658,Ahavata Ha'ahronah Shel Laura Adler,1990,
8659,"Ahdab, El",1947,
8661,Ahead of the Law,1926,
8662,Ahead of Time,1995,
8663,Aheb el baladi,1945,
8664,Aheb el raks,1949,
8665,Ahebbak inta,1949,
8667,Ahen senso,1943,
8668,Ahib al ghalat,1942,
8669,"Ahijado de la muerte, El",1946,
8670,"Ahijado de los muertos, El",1922,
8671,Ahilya,1936,
8672,Ahilyoddhar,1919,
8673,Ahimsa,1979,
8674,Ahimsa,1981,
8675,Ahinsa,1946,
8676,Ahinsa Path,1949,
8677,Ahiravan Mahiravan Vadh,1922,
8678,Ahiru no uta ga kikoete kuru yo.,1993,
8679,Ahiru rikusentai,1940,
8680,Ahista Ahista,1981,
8681,Ahl el hawa,1955,
8682,Ahla al awkat,2004,
8683,Ahlahum,1945,
8684,Ahlam al banat,1960,
8685,Ahlam el chabab,1943,
8686,Ahlam el hub,1945,
8687,Ahlam el Madina,1985,
8688,Ahlam el rabia,1955,
8689,Ahlam Hind we Kamilia,1989,7.1
8690,Ahlam masrouka,1998,
8691,Ahlam omrena,2005,
8692,Ahlam Saghira,1993,6
8693,Ahmad Shamlou: Master Poet of Liberty,1999,
8694,Ahmar shafayef,1950,
8695,Ahmed a Hazar,1991,
8696,"Ahmed, el principe de la Alhambra",1998,
8697,"Ahnfrau - Oratorium nach Franz Grillparzer, Die",1971,
8698,"Ahnfrau, Die",1919,
8699,"Ahnungslose Engel, Der",1936,
8700,Ahobsal insaeng,2004,6
8701,Ahogy az Isten elrendeli,2001,
8702,Ahol az g is meghajlik...,1994,
8703,Ahora mis pistolas hablan,1986,
8704,"Ahora si, chin",1973,
8705,Ahora soy rico,1952,7.1
8706,Ahora te vamos a llamar hermano,1971,
8707,Ahorangi 2000,2001,
8708,"Ahorcado, El",1983,
8709,Ahorro y prstamo... para el amor,1965,
8710,"Ahortagos, O",1967,4.7
8711,Ahot Zara,2000,6.6
8712,Ahretten gelen adam,1954,
8713,Ahrimane ziba,1963,
8714,"Ahristos tis koinonias, O",1956,
8716,Ahsaan,1987,
8717,Ahsaas,1979,
8718,Ahtapotun kollari,1964,
8719,Ahuti,1941,
8720,Ahuyentando el temporal,1995,
8721,Ahwan,1961,
8722,Ah est el detalle,1940,9.1
8723,Ah tienes a tu madre,2004,
8724,Ah viene Martn Corona,1952,5.6
8725,Ah viene Veronica,1999,
8726,Ah viene Vidal Tenorio,1949,
8727,Ah vienen los Argumedo,1962,
8728,Ah vienen los gorrones,1953,
8729,Ah vienen los Mendoza,1948,
8730,Ah... au coeur du monde primitif,1975,
8731,Ai,1955,
8732,Ai,1962,
8733,Ai aishichau,1993,
8734,Ai ching lai le,1997,8.6
8735,Ai de jiao yu,1961,
8736,Ai de jing ling,1993,
8737,Ai de shi jie,1990,
8738,Ai de tao bing,1988,
8739,Ai de zei quan,1977,
8740,Ai futatabi,1971,
8741,Ai Iran,1990,5.3
8742,Ai kruie,1977,
8743,Ai kwai legg,1977,
8744,Ai lao bai shou,1956,
8745,Ai lao tian ding,1957,
8746,Ai Man Niu Huo bing Gong Fu Liang,1982,
8748,Ai ni ai wo,2001,6.4
8749,Ai ni nureta watashi,1973,
8750,"Ai ni tsuite, Tokyo",1992,6.4
8751,Ai ni yomigaeru hi,1923,
8754,Ai no design,1965,
8755,Ai no hakujitsumu,1980,
8756,Ai no kawaki,1966,
8757,Ai no kizuna,1969,
8758,Ai no machi,1928,
8759,Ai no nukumori,1972,
8760,Ai no onimotsu,1955,
8761,Ai no sanpunkan shiatsu,1968,
8762,Ai no sekai: Yamaneko Tomi no hanashi,1943,
8763,Ai no shinsekai,1994,6
8764,Ai no technique: kama sutra,1970,
8765,Ai nu,1972,7.2
8766,Ai nu xin zhuan,1984,4.8
8767,Ai o kou hito,1998,7
8768,Ai poeti non si spara,1966,
8769,Ai qin jia,1929,
8770,Ai qing amoeba,1997,
8771,Ai qing chang pao,1976,
8772,Ai qing de dai jia,1970,
8773,Ai qing duo bi qiu,1980,
8774,Ai qing guan zi zai,2001,
8775,Ai qing huo la la,1978,
8776,Ai qing jia you zhan,1994,
8777,Ai qing meng huan hao,1999,2.7
8778,Ai qing mi yu,1988,
8779,Ai qing min gan di dai,2000,
8780,Ai qing se xiang wei,1994,
8781,Ai qing sha gua,1993,
8782,Ai qing wen ping niu zi ku,1981,
8783,Ai qing wo zhao dao le,1977,
8784,Ai qing zou lang,1977,
8785,Ai rabu y,1959,
8786,Ai rabu y,1999,5.3
8787,Ai ren de xue,1929,
8788,Ai ren tong zhi,1990,
8789,Ai sha,1981,
8790,Ai shang 100% ying xiong,1997,4.1
8791,Ai shang wo ba,2001,7.7
8793,Ai shit,1986,6
8794,Ai sureba koso,1955,
8795,Ai to heisei no iro - Otoko,1989,6.1
8796,Ai to honoho to,1961,
8798,Ai to nikushimi no kanata e,1951,
8799,Ai to shi no kiroku,1966,
8800,Ai to shi no tanima,1954,
8801,Ai to shi o mitsumete,1964,
8802,"Ai vostri ordini, signora",1939,
8803,Ai wa chikara da,1930,
8804,Ai xia ji,1955,
8805,Ai xuoi van ly,1998,4.4
8806,Ai ye nu peng you,1992,
8807,Ai yo hoshi to tomo ni,1947,
8808,Ai yo jinrui to tomo ni are,1931,
8809,Ai yori aoku,1973,
8810,Ai yu,1934,
8811,Ai yu kuang chao,1978,
8812,Ai yu si,1932,
8813,Ai yu zui,1957,
8814,Ai zai hei she hui de ri zi,1993,6.3
8815,Ai zai taxiang de jijie,1990,6.1
8816,Ai zhi sha,1993,4.1
8817,Ai Zhu,1985,
8819,AI-5 - O Dia Que No Existiu,2004,
8820,Ai-Fak,2004,9.4
8821,AI/FX,2002,
8822,AI: A Portrait of David,2002,
8823,AI: A Portrait of Gigolo Joe,2002,
8824,AI: From Drawings to Sets,2002,
8825,Ai: Tabidachi,1985,
8827,Aibu,1933,
8828,Aicha,1960,
8829,Aici Bucuresti,1959,
8830,Aici nu mai locuieste nimeni,1995,
8831,Aida (1911/I),1911,
8832,Aida (1911/II),1911,
8833,Aida,1917,
8834,Aida,1953,5.5
8835,Aida (1981/I),1981,
8836,Aida (1981/II),1981,
8837,Aida,1985,
8838,Aida (1987/I),1987,6.3
8839,Aida (1987/II),1987,
8840,Aida,1989,
8841,Aida,1992,
8842,Aida,1994,
8843,Aida,1999,
8844,Aida degli alberi,2001,4.4
8845,Aida Souka,1993,
8846,Aida Wendelstein,1984,
8847,Aidankaatajat eli heidn jlkeens vedenpaisumus,1982,3.5
8848,Aide,2002,
8849,Aide mmoire,1996,
8850,"Aide-mmoire, L'",1984,
8851,Aide-toi,1918,
8852,Aide-toi...,1982,
8853,Aided by the Movies,1915,
8854,Aidez l'Espagne-Mir 1937,1969,
8855,Aido,1969,
8856,Aido ningyo: ikasete,1986,
8857,"Aidoni tis kardias, To",1989,
8858,Aids,1987,
8859,AIDS - Die schleichende Gefahr,1985,
8860,Aids Affects Us All,1994,
8861,AIDS in Africa,1990,
8862,AIDS ist nicht gleich Tod,1996,
8863,"AIDS Movie, The",1986,
8864,"AIDS Rebellion, The",1992,
8865,"AIDS Show, The",1986,
8866,Aids-express,1994,
8867,"Aids-Trilogie: Feuer unterm Arsch - Vom Leben und Sterben schwuler Mnner in Berlin, Die",1990,
8868,"Aids-Trilogie: Positiv - Die Antwort schwuler Mnner in New York auf AIDS, Die",1990,4.3
8869,"Aids-Trilogie: Schweigen = Tod - Knstler in New York kmpfen gegen AIDS, Die",1990,7.9
8870,AIDS: The Facts of Life,1988,
8871,AIDS: The Global Explosion,1989,
8872,AIDS: What Everyone Needs to Know,1987,
8873,Aidyn Chronicles: The First Mage,2001,
8874,Aien kyo,1937,
8876,"Aigle  deux ttes, L'",1948,6
8877,"Aigle  deux ttes, L'",1975,
8878,"Aiglette, L'",1916,
8879,"Aiglon, L'",1913,
8880,"Aiglon, L'",1931,
8881,"Aiglonne, L'",1921,
8882,Aigo kaigan,1967,
8883,"Aiguille rouge, L'",1951,
8884,"Aiguilleurs, Les",1980,
8885,Aihmalotoi tou pepromenou,1966,
8887,Aijin,1953,
8888,Aijo,1956,
8889,Aijo no keifu,1961,
8890,Aijo shindan-sho,1948,
8891,Aiju: akai kuchibiru,1981,
8892,Aiju: aku no hana,1981,
8893,Aiju: asaru,1983,
8894,Aiju: atsuku kegasu,1984,
8895,Aiju: yaru!,1981,
8896,Aij ni tsuite,1953,
8897,Aij no kessan,1956,
8898,Aik Aur Love Story,1999,
8899,Aika,1951,
8900,Aika,1984,
8901,Aika,1997,
8902,Aika hyv ihmiseksi,1977,7.5
8903,Aikalainen,1984,
8904,Aiki,2002,7.3
8905,Aiko 16-sai,1983,
8906,"Aila, Pohjolan tytr",1951,8
8907,Ailane Jung,1936,
8908,"Aile ou la cuisse, L'",1976,6.8
8909,Aile pansiyonu,1987,
8910,Aile serefi,1976,6.6
8911,Aileen o' the Sea,1913,
8912,Aileen Wuornos: The Selling of a Serial Killer,1992,7.1
8913,Aileen: Life and Death of a Serial Killer,2003,7.1
8914,Ailenin yz karasi,1966,
8915,"Ailes blanches, Les",1943,
8916,"Ailes brises, Les",1933,
8917,"Ailes de France, Les",1997,
8918,"Ailes de l'ombre, Les",1994,
8919,"Ailes de la colombe, Les",1975,
8920,"Ailes de la colombe, Les",1981,6.1
8921,"Ailes du feu, Les",1995,
8922,"Ailes du plaisir, Les",1994,
8923,"Ailes s'ouvrent, Les",1921,
8924,"Aili el kerima, El",1965,
8925,Ailipu yu Sainaimu,1981,
8926,Ailsa,1994,5
8927,"Aim, Fire, Scoot",1952,
8928,"Aima ton agalmaton, To",1982,
8929,"Aimants, Les",2000,
8930,"Aimants, Les",2004,
8931,Aime ton pre,2002,5.7
8932,Aimee Semple McPherson,2004,
8933,Aimer par coeur,1995,
8934,Aimez-moi les uns les autres,2004,
8935,Aimez-vous les chiens?,1975,
8936,Aimez-vous les femmes?,1964,6.3
8937,Aimez-vous les uns les autres... mais pas trop,1973,
8939,Aiming High,1998,
8940,Aimless Walk - Alexander Hammid,1996,
8941,Aim Csaire: A Voice for History,1994,
8942,Aime & Jaguar,1999,7.3
8943,Aime,1961,
8944,Aime,1981,
8945,Aime,1990,8
8946,Aime S. emprisonne en 1945,2000,
8947,Ain't God Good,1990,
8948,Ain't Got No Jazz,2003,
8949,Ain't He Grand?,1916,
8950,Ain't It Aggravatin',1954,
8951,Ain't It the Truth,1915,
8952,Ain't It the Truth,1929,
8953,Ain't Love Awful?,1923,
8954,Ain't Love Cuckoo?,1946,
8955,Ain't Love Funny?,1927,
8956,Ain't Love Grand?,1920,
8957,Ain't Love Grand?,1921,
8958,Ain't Love Grand?,1925,
8959,Ain't Misbehavin!,1981,
8960,Ain't Misbehavin',1941,
8961,Ain't Misbehavin',1955,5.5
8962,Ain't Misbehavin',1982,
8963,Ain't Nature Grand,1927,
8964,Ain't Nature Grand,1931,3.1
8965,Ain't Nature Wonderful?,1920,
8966,Ain't No Way Back,1990,1.6
8967,Ain't Nobody's Business,1977,
8968,Ain't Nothin' But a G-String,2001,
8969,Ain't She Sweet,1928,
8970,Ain't She Sweet,1933,
8971,Ain't She Tweet,1952,7.3
8972,Ain't That Ducky,1945,7.4
8973,Ain't We Got Fun,1937,6.4
8974,Ain't We Got Fun?,1927,
8975,Aina,1974,
8976,Aina omri,1956,
8977,"Ainab el murr, El",1965,
8978,Ainalaiyn,1990,
8979,Ainda Agarro Esse Macho,1975,
8980,Ainda Agarro Esta Vizinha,1974,
8981,Ainhoo degli icebergs,1972,
8982,"Ainigma, To",1998,
8983,Aino,1988,
8984,Ainoa,2004,
8985,Ainshtain - nyakolko snimki i pisma,1984,
8986,Ainsi finit la nuit,1949,
8987,Ainsi soient-elles,1995,5.5
8988,Ainsi soient-ils,1970,
8989,Ainsi soit-il,1998,
8990,Ainsi soit-il,2000,
8991,Ainsi va le vent,2003,
8993,AIP: Fast and Furious,1985,
8994,AIP: The Cool and the Crazy,1986,
8995,Aiqing mala tang,1998,6.8
8996,Aiqing Qianfeng Xunhao,1986,
8997,Aiqing wansui,1994,7.4
8998,Air,2002,
8999,Air,2003,2
9000,Air,2004,
9001,Air America,1990,5.2
9002,Air Atlantic 725,1974,
9003,Air Battle Force,2005,
9004,Air Bud,1997,4.6
9005,Air Bud: Golden Receiver,1998,4.2
9006,Air Bud: Seventh Inning Fetch,2002,
9007,Air Bud: Spikes Back,2003,
9008,Air Bud: World Pup,2000,
9009,Air Cadet,1951,5.5
9010,"Air Circus, The",1928,
9011,Air dan romi,1991,
9012,"Air de Paris, L'",1954,6.8
9013,"Air de rien, L'",1989,5
9014,"Air Derby, The",1929,
9015,Air Devils,1938,
9016,"Air Disasters, Vol. 1: The Facts",1997,
9017,"Air du crime, L'",1984,
9018,Air Eagles,1931,
9020,"Air et le feu, L'",2000,
9021,Air Express,1937,
9022,Air Force,1943,7.1
9023,Air Force One,1997,6.3
9024,Air Force One,2001,
9025,Air Force One: The Final Mission,2004,
9026,Air Fright,1933,
9027,Air Fright,1995,
9028,"Air Globes, The",1990,7.9
9029,Air Guitar Gods,2004,
9030,Air Hawk,1924,
9031,Air Hawk,1981,
9032,Air Hawks,1935,
9033,Air Hoppers,1936,
9034,Air Hostess,1933,
9035,Air Hostess,1949,
9036,Air Hostess,1980,
9037,"Air Hostess, The",1937,
9038,"Air Legion, The",1929,
9039,Air Mail Pilot,1928,
9040,"Air Mail Story, The",1992,
9041,"Air Mail, The",1925,
9042,Air Male,1990,
9043,Air Maps and How to Use Them,1958,
9044,Air Marshal,2003,3.5
9045,Air Parade,1938,
9046,Air Patrol,1962,
9047,"Air Patrol, The",1928,
9048,Air Pattern - Pacific,1944,
9049,Air Pockets,1924,
9050,Air Police,1931,
9051,Air Post,1935,
9052,"Air Race, The",1933,5.8
9053,Air Rage,2001,
9054,Air Raid Warden,1942,
9055,Air Raid Wardens,1943,5.2
9056,Air Show: Paris 1989,1989,
9057,Air Square,2002,
9058,Air Strike,1955,6.1
9059,Air Strike,2002,
9060,Air Style: The Best of Freestyle Motocross,1999,
9061,Air Superiority: U.S./Soviet Fighter Matchup,1990,
9062,Air Support,1943,
9063,Air Tight,1925,
9073,Air Time,1992,
9074,Air Tonic,1933,
9076,"Air Up There, The",1994,5.2
9077,"Air We Breathe, The",1996,
9078,Air!,1972,
9079,Air-Cooled,1925,
9080,Air-Sea Battle,1981,
9081,Air-Tight,1931,
9082,Air: Climate,2000,
9083,"Air: Eating, Sleeping, Waiting and Playing",1999,
9084,Airbag,1997,6
9085,Airblade,2001,
9086,Airborn,2006,
9087,Airborne,1962,
9088,Airborne,1993,5.2
9089,Airborne,1998,3.4
9090,Airborne Lifeboat,1945,
9091,Airboss,1997,1.6
9092,Airboss II: Preemptive Strike,1998,1.7
9093,Airboss III: The Payback,1999,2.8
9094,Airboss IV: The X Factor,1999,1.9
9095,Aircraft Carrier,1944,
9096,Aircraft in Forest Fire Control,1963,
9097,"Aircraft Wood Repair, Part 1: Small Scarf Patch and Doubler Patch",1943,
9098,"Aircraft Wood Repair, Part 2: Stiffener Patch",1943,
9099,"Aircraft Wood Repair, Part 3: Leading Edge Repairs",1943,
9100,"Aircraft Wood Repair, Part 4: Bulkhead Repair",1943,
9101,Aircrew,1954,
9102,Aire,1998,
9103,"Aire de la tarde, El",1963,
9104,"Aire de un crimen, El",1988,6.9
9105,Aire libre,1996,3.1
9106,"Aire no cuesta, El",1984,
9107,"Aire, sol y Costa Brava",1965,
9108,Aired in Court,1917,
9109,Aires de Andaluca,1942,
9110,Aires de mi tierra,1958,
9111,Aires de renovacin en el meridiano 37,1986,
9112,Airforce Delta: Blue Wing Knights,2004,
9113,Airheads,1994,5.4
9114,Airios,1976,
9115,Airlift a la Carte,1971,
9117,Airmail,1932,6.3
9118,"Airmail Mystery, The",1932,
9119,"Airman's Children, The",1915,
9120,"Airman's Letter to His Mother, An",1941,8.4
9121,"Airman, The",1912,
9122,"Airone ha chiuso le ali, L'",1960,
9124,Airplane II: The Sequel,1982,5.7
9125,Airplane!,1980,7.7
9126,Airplane: The Bondage Movie,1984,
9127,Airplay,2003,
9128,Airport '77,1977,5.1
9129,Airport,1970,6.4
9130,Airport,1978,
9131,Airport 1975,1974,5
9133,Airport In,1996,
9134,Airports for Export from Canada,1970,
9136,Airship,2002,
9137,"Airship Destroyer, The",1909,
9138,Airship Disasters,2003,
9139,Airspeed,1998,3.1
9140,Airspeed,2001,
9141,Airstream,1993,
9142,Airtight,1999,
9143,Airtime,1998,7.3
9144,Airwaves,1939,
9145,Airwolf,1984,
9146,Airwomen,1956,
9147,Airy Fairy Lillian Tries On Her New Corsets,1905,5.2
9148,"Airzone Solution, The",1993,
9149,Aisa Pyaar Kahan,1986,
9150,Aisai monogatari,1951,
9151,Aisaiki,1959,
9152,Aisaikun konban wa: Aru kettou,1968,
9153,Aish wal malh,1944,
9154,Aisha,1953,
9155,Aisha,2000,
